is_real_estate_post,area_LLM,bedroom_LLM,total_room_LLM,wc_LLM,alleyway_property,under_mortgage,residential_purpose,furnished,has_lowerlevel,has_rooftop,numbers_of_floors,street_name,article_id
1,234,4,11,4,1,,,,,,3,đường số,251420
1,60,3,,3,1,,,1,,,2,Bờ Bao Tân Thắng,251422
1,770,,,,,,,,,,,Tỉnh Lộ 2,251423
1,38,3,3,3,1,0,1,0,0,0,2,Cách Mạng Tháng Tám,251424
1,38,3,3,3,1,,,1,,,2,Lương Thế Vinh,251432
1,46,4,4,4,1,,,1,,,,Trần Cao Vân,251435
1,170,4,,,,,,,,,,,251436
1,78,,,,,,,,,,2,Ngọc Hầu,251440
1,32,2,,,1,,,,1,,2,,251442
1,52,,,,1,,,,1,1,2,Trần Hữu Trang,251443
1,44,2,,2,1,,1,,,,2,đường 40,251444
1,32,3,,4,1,,1,,,1,5,Hoàng Hoa Thám,251450
1,45.9,3,3,4,1,,,1,,1,3,Hồ Biểu Chánh,251452
1,52.26,4,7,3,1,,,1,,1,3,Cách Mạng Tháng Tám,251457
1,40,3,5,3,1,1,,1,1,1,2,Lưu Chí Hiếu,251462
1,,2,,,1,0,1,,,,2,Aeon Tân Phú,251467
1,58.8,2,4,,1,,,1,1,,2,Trường Sa,251468
1,90,2,,2,1,,,,,,2,Âu Cơ,251469
1,42,2,2,1,,,,1,1,,,,251473
1,56,2,,2,1,,1,,,,2,Phan Văn Trị,251475
1,50,,,,1,,,,,,,Nguyễn Văn Trỗi,251480
1,40,2,,,1,,1,,,,2,Tân Bình,251485
1,49,3,5,3,1,,,1,1,,2,Nghĩa Hưng,251489
1,34,3,6,3,1,,,1,,,2,Phan Đăng Lưu,251490
1,33,2,2,2,1,,,1,,,1,Nguyễn Thượng Hiền,251491
1,38.25,2,4,2,1,,,,1,1,3,Hoàng Hoa Thám,251498
1,182,,,,1,,1,,,,0,Đường Đê Số 2,251499
1,38,3,3,3,1,,,1,,,2,Nguyễn Thị Nhỏ,251500
1,80,,0,,,,,,,,0,Đường Số 6,251502
1,75,,,,1,,1,,,,,Đường Cây Dương,251505
1,40,2,,2,1,,,1,,,2,Hoàng Hoa Thám,251507
1,43.2,3,0,4,1,0,0,0,,0,2,Thích Quảng Đức,251508
1,48,,,,1,,,,,,2,Nguyễn Văn Đậu,251509
1,62,4,,,1,,1,1,,1,4,Lũy Bán Bích,251510
1,70.6,6,7,7,1,,1,,1,1,5,Đinh Bộ Lĩnh,251513
1,60,4,6,,1,,1,1,,,3,Nguyễn Trọng Tuyển,251516
0,100,0,0,0,0,0,1,0,,0,0,Đường tỉnh lộ 15,251520
1,76,3,4,,1,,,1,,1,4,Thoại Ngọc Hầu,251522
1,,4,,3,1,,1,,,1,4,Cư Xá Bình Thới,251526
1,5000,,,,,,,,1,1,12,ĐA KAO,251535
1,500,7,7,1,1,0,1,1,1,0,3,,251537
1,500,7,7,1,1,0,1,1,1,0,3,,251538
1,48,4,,,1,0,1,,,,2,Tân Chánh Hiệp,251547
1,82,3,5,4,,,,,1,,3,"Đường Số, P.Tân Quy",251548
0,40,0,0,0,1,0,0,0,,0,1,NGUYỄN VĂN QUÁ,251552
1,42,6,6,7,1,,,,,,4,Hòa Hảo,251553
1,83,,,,1,,1,,,,3,Tham Lương,251554
1,81,3,6,2,1,,,,,1,2,,251556
1,71.1,,,,,,,,1,,4,Nguyễn Kiệm,251567
1,90,3,,,,,,,,,1,Nguyễn Thị Thập,251569
1,45,6,6,,1,,1,,1,,4,Thành Thái,251571
1,48,,,,1,,,,,,2,Huỳnh Văn Bánh,251579
1,42,4,,,1,,1,,,1,4,Ngô Quyền,251581
1,51,4,,,1,,,,,1,3,Trần Hữu Trang,251582
1,36,3,,4,1,,,,,1,2,Nguyễn Trọng Tuyển,251588
1,,,,,,,,,,,,Phạm Văn Đồng,251592
1,51,4,,,1,,,,,1,3,Hoàng Văn Thụ,251595
1,300,6,6,3,1,0,1,0,0,1,2,Huỳnh Tấn Phát,251597
1,112,6,6,6,1,,,,,,3,Lê Đức Thọ,251598
1,60,3,3,3,1,,,,,,3,Quang Trung,251599
1,33,2,2,2,1,,,1,,,1,Trương Công Định,251600
0,84,0,0,0,1,0,1,0,,0,0,Đường số 57,251609
0,84,0,0,0,1,0,1,0,,0,0,Đường số 57,251610
1,96,4,6,,1,,,,,1,,Hương Lộ 2,251613
1,700,,0,,1,,1,,,,0,đường tỉnh lộ 7,251614
1,34,5,5,3,1,,,,,1,4,Điện Biên Phủ,251619
1,39.6,2,2,2,1,,,,,1,2,Nơ Trang Long,251621
1,36,2,2,2,1,0,1,0,1,1,2,Đặng Thuỳ Trâm,251623
1,1148,,,,,,,,,,0,Hương Lộ 2,251624
1,24,1,1,2,1,0,1,1,0,0,2,Bùi Hữu Nghĩa,251626
1,66,3,,2,1,,1,,,,2,đường 146,251629
1,50,3,3,2,,,1,,,,3,Lạc Long Quân,251630
1,39.99,2,2,2,1,0,1,0,0,0,2,đường Bình Lợi,251636
1,30.6,2,3,2,1,0,1,0,1,1,2,Gò Dầu,251639
1,60,3,3,3,1,,,1,,,2,Đỗ Tấn Phong,251641
1,98.7,4,4,5,,,,,,,3,Hoàng Văn Thụ,251647
1,142.2,6,6,4,,,,,,,2,Nguyễn Trãi,251650
1,58.8,4,,,1,,,1,,,2,Nguyễn Trung Trực,251651
1,46,4,4,4,1,,,1,,,,Trương Quốc Dung,251653
1,33,2,2,2,1,,,1,,,1,Huỳnh Văn Bánh,251656
1,45.9,3,3,4,1,,,1,,1,3,Đặng Văn Ngữ,251658
1,53,4,4,3,1,0,1,0,0,1,3,Quang Trung,251660
1,52,,,,1,,,,1,1,2,Phan Xích Long,251661
1,53,4,4,3,1,0,1,0,0,1,3,Quang Trung,251662
1,53,4,4,3,1,0,1,0,0,1,3,Quang Trung,251663
1,40,2,,2,1,,,1,,,2,Trần Khắc Chân,251665
1,56,4,7,5,1,,,1,,1,3,Phó Đức Chính,251666
1,84,6,6,4,,,,,1,,2,Trần Xuân Soạn,251669
1,50,2,,2,1,,,1,,,2,Lý Thường Kiệt,251670
1,1488,,,,,,,1,1,1,6,,251671
1,52.26,4,7,3,1,,,1,,1,3,Huỳnh Lan Khanh,251676
1,36,3,,4,1,,,,,1,2,Nguyễn Đỗ Cung,251682
1,48,,,,1,,,,,,2,Nguyễn Trọng Quyền,251684
1,88,5,6,7,1,,,1,1,,6,Hoàng Diệu 2,251686
1,72,5,5,5,1,0,1,0,0,1,3,Đường số 33 Tân Kiểng Quận 7,251692
1,84,6,6,,1,,,,,,5,Trần Văn Hoàng,251693
1,40,3,5,3,1,1,,1,1,1,2,Phùng Văn Cung,251703
1,54,1,2,1,,,,1,,,,Đỗ Xuân Hợp,251707
1,450,,,,1,,,,,,0,,251712
1,67,2,,2,,,,1,,,,Đỗ Xuân Hợp,251713
1,80,4,7,4,,1,1,1,,1,2,Xuân Thới Thượng,251726
1,84,,,,1,,,,,,0,Đường số 57,251730
1,56,,,,,1,1,,,,2,Thái Thị Giữ,251737
1,50,,,,1,,,,,,4,Cách Mạng Tháng 8,251743
1,90,,,,1,1,1,,,,2,Huỳnh Văn Bánh,251747
1,25,,,,1,1,1,,,,2,Huỳnh Văn Bánh,251748
1,99.2,,,,,,,,,,,Lê Văn Lương,251754
1,56,,,,1,,1,,,,,Đường Số 2,251755
1,72,2,5,3,1,,1,,,1,2,Đông Hưng Thuận,251758
1,46,,,,1,,,,,,2,Phan Huy Ích,251762
1,160,3,3,3,1,0,1,0,0,1,3,Mã Lò,251765
1,49,3,5,3,1,,,1,1,,2,Trần Huy Liệu,251772
1,25,,,,1,,1,,,,2,Huỳnh Văn Bánh,251773
1,56,4,7,5,1,,,1,,1,3,Lê Quang Định,251777
1,100,6,6,6,1,,,,,,2,Nguyễn Thị Thập,251781
1,66.5,4,4,4,1,,1,,,,4,Lâm Văn Bền,251782
1,44,3,7,4,1,0,1,1,1,1,2,Nguyễn Trọng Tuyển,251784
1,60,4,4,4,,,,,1,,2,Trần Xuân Soạn,251785
1,100,,,,1,,,1,,,,đường Tam Châu,251787
1,70,5,5,4,1,,1,,,,4,Lâm Văn Bền,251788
1,40,2,3,2,1,,,1,1,,2,"ĐS 51 P14, GÒ VẤP",251789
1,66,5,5,4,1,,1,,1,,2,Nguyễn Thị Thập,251791
1,40,3,5,3,1,0,1,1,1,1,2,Hoàng Văn Thụ,251794
1,38,3,3,3,1,,,1,,,2,Nguyễn Đình Chính,251795
1,71,,,,1,,,,,,,Kha Vạn Cân,251807
1,80,12,12,13,1,,,,1,,3,Nguyễn Duy Trinh,251810
1,537,,,,,1,,,1,,4,Đường Kha Vạn Cân,251812
1,52,,,,1,,,,1,1,2,Tân Kỳ Tân Quý,251819
1,100,4,,,,,1,,1,1,2,Ngã 3 Giồng Hóc Môn,251821
1,34,3,5,3,1,,,1,,,2,Lê Trọng Tấn,251825
1,53,1,2,1,,,1,1,,,,Võ Chí Công,251828
1,40,3,3,1,1,,1,,,,3,Ba Tháng Hai,251830
1,168,5,7,4,1,0,1,0,0,0,2,Man Thiện,251837
1,68,,,,1,,1,,,,2,Trường Chinh,251838
1,,4,,3,1,,,,,1,4,Nguyễn Thị Thập,251840
1,40,3,5,3,1,1,,1,1,1,2,Hồ Biểu Chánh,251843
1,33,2,2,2,1,,,1,,,1,Nguyễn Thanh Tuyền,251847
1,44,3,7,4,1,0,1,1,1,1,2,Phan Đình Phùng,251848
1,40,2,,2,1,,,1,,,2,Vũ Huy Tấn,251849
1,56,,,,1,,1,,,,,Đường Số 2,251850
1,60,3,,3,1,,,1,,,2,Lương Minh Nguyệt,251851
1,36,2,2,2,1,,,,1,,2,Thoại Ngọc Hầu,251853
1,52,,,,1,,,,1,1,2,Nguyễn Trọng Quyền,251854
1,48,3,3,2,1,,,1,,,2,Đường số 18,251856
0,63,2,0,2,1,0,0,0,,0,2,Phan Văn Trị,251858
1,51.76,4,5,5,1,,,,,,4,Huỳnh T Phát,251859
0,52,0,0,0,1,0,0,0,,1,3,Dương Đức Hiền,251861
1,45.9,3,3,4,1,,,1,,1,3,Bờ Bao Tân Thắng,251865
1,56,4,7,5,1,,,1,,1,3,Nguyễn Văn Đậu,251868
1,34,3,6,3,1,,,1,,,2,Trần Văn Quang,251869
1,120,7,7,8,1,,1,,,,3,Âu Cơ,251871
1,49,3,5,3,1,,,1,1,,2,Trường Sa,251873
1,49,3,5,3,1,,,1,1,,2,Trường Sa,251874
1,50,,,,,1,1,,,,2,Huỳnh Văn Bánh,251875
1,38,3,3,3,1,,,1,,,2,Lê Quang Định,251876
1,46,4,4,4,1,,,1,,,,Hoàng Hoa Thám,251877
1,54,4,4,5,1,1,1,1,1,1,3,Nguyễn Đình Chính,251883
1,111,,,,1,,1,,,,0,Quang Trung,251885
1,170,,33,,,,1,,1,,6,Huỳnh Tấn Phát,251889
1,58.8,4,,,1,,,1,,,2,Lê Trọng Tấn,251892
1,48,,,,1,,,,,,0,Bùi Minh Trực,251895
1,43.2,3,0,4,1,0,0,0,,0,2,Đặng Văn Ngữ,251896
1,43,2,4,2,1,,,,,,2,Hương Lộ 2,251897
1,52,2,4,2,1,0,1,,,,2,Nguyễn Văn Công,251904
1,70,,,,1,,,,,,,,251906
1,55,,,,1,,,,,,2,Lê Văn Quới,251907
1,43.2,3,3,4,1,,,,,,2,Lũy Bán Bích,251912
1,40,3,5,3,1,1,,1,1,1,2,Lý Thánh Tông,251913
1,33,2,2,2,1,,,1,,,1,Lê Văn Sỹ,251914
1,60,5,5,5,1,,1,1,,1,5,Đồng Đen,251918
1,100,,,,1,,1,,,,7,Đường 3/2,251920
1,,,,,,,,,,,0,Hoàng Văn Thụ,251921
1,253,,,,,1,1,,,,3,Võ Chí Công,251928
1,43.4,5,6,3,1,,,,1,1,5,Đinh Tiên Hoàng,251932
1,,,,,,,1,,,,3,Đỗ Nhuận,251933
1,,7,7,1,1,,,,,1,5,,251937
1,120,,,,1,,,,,,2,Trần Xuân Soạn,251942
1,,4,7,5,,1,1,,1,1,3,Chợ Thạnh Xuân,251943
1,90,7,7,5,1,,,,1,1,3,Đường Số 10,251947
1,,3,,4,,1,,,1,1,4,VÕ VĂN KIỆT,251950
1,34,3,6,3,1,,,1,,,2,Huỳnh Văn Bánh,251958
1,109.9,,,,1,1,1,,,,0,Tỉnh Lộ 2,251959
1,60,,,,,,,,,,0,Đường Hồ Học Lãm,251963
1,52,,,,1,,,,1,1,2,Phan Đình Phùng,251966
1,58.8,4,6,,1,,,1,,,2,Bùi Thị Xuân,251973
1,48,,,,1,,,,,,2,Hoàng Hoa Thám,251977
1,54,4,4,5,1,1,,1,,1,3,Trương Quốc Dung,251980
1,43.2,3,3,4,1,0,0,0,,0,2,Huỳnh Văn Bánh,251982
1,52.26,4,5,3,1,,,1,,1,3,Nguyễn Văn Trỗi,251983
1,46,4,4,4,1,,,1,,,,Lương Minh Nguyệt,251995
1,52.26,4,7,3,1,,,1,,1,3,Trần Văn Ơn,251996
1,49,3,5,3,1,,,1,1,,2,Phạm Ngọc Thảo,251998
1,38,3,3,3,1,,,1,,,2,Lê Văn Sỹ,252000
1,35.2,2,,2,1,,,,,,2,Vũ Tùng,252003
1,54,4,4,5,1,1,,1,,1,3,Nguyễn Văn Trỗi,252004
1,102,,8,,1,,,,,1,4,Lê Văn Quới,252007
1,46.5,1,2,1,,,,1,,,,Đoàn Văn Bơ,252008
1,48,,,,1,,,,,,2,Nguyễn Văn Trỗi,252011
1,60,3,,3,1,,,1,,,2,Hoàng Hoa Thám,252012
1,35,2,,2,1,,,,,1,2,Điện Biên Phủ,252015
1,34,3,6,3,1,,,1,,,2,Lê Quang Định,252021
1,48,2,,2,1,,1,,,,2,Lê Vinh,252022
1,33,2,2,2,1,,,1,,,1,Nguyễn Đình Chiểu,252024
1,40,3,5,3,1,0,1,1,1,1,2,Huỳnh Văn Bánh,252025
1,45.9,3,3,4,1,,,1,,1,3,Hoàng Hoa Thám,252028
1,40,2,2,2,1,0,1,0,1,0,2,Võ Thành Trang,252029
1,56,3,5,2,1,,1,,1,,2,Đường số 7,252030
1,52,,,,1,,,,1,1,2,Nguyễn Trọng Tuyển,252033
1,33,2,2,2,1,,,1,,,1,Trần Huy Liệu,252034
1,70,4,5,5,1,0,1,1,0,1,4,Tô Hiến Thành,252035
1,110,,,,1,,,,,,4,Ông Ích Khiêm,252036
1,52,,,,1,,,,1,1,2,Nguyễn Văn Trỗi,252038
1,60,3,3,3,1,,,1,,,2,Bành Văn Trân,252042
1,60,3,3,3,1,,,1,,,2,Bành Văn Trân,252043
1,50,2,2,3,1,,,,,,2,Huỳnh Văn Bánh,252048
1,86,,,,,,1,,,,0,Đường 146,252049
1,90,,,,1,,,,,,2,Huỳnh Văn Bánh,252053
1,50,,,,1,,,,1,,2,Trường Chinh,252060
1,40,3,5,3,1,1,,1,1,1,2,Trương Quốc Dung,252063
1,58.8,4,4,,1,,,1,,,2,Lý Thánh Tông,252064
1,38,3,3,3,1,,,1,,,2,Tân Kỳ Tân Quý,252065
1,58,5,,,,,1,1,,1,4,"Lũy Bán Bích, Vườn Lài, Âu Cơ",252068
1,52.26,4,7,3,1,,,1,,1,3,Nguyễn Thị Huỳnh,252071
1,52,,,,1,,,,1,1,2,Nguyễn Văn Trỗi,252073
1,43.2,3,3,4,1,,,,,,2,Cách Mạng Tháng Tám,252074
1,42,2,,2,1,,1,,,,2,Phạm Văn Chiêu,252079
1,56,3,3,4,1,,,,,,2,Trần Hữu Trang,252083
1,43.2,3,3,4,1,,,,,,2,Phan Đình Phùng,252090
1,34,3,6,3,1,,,1,,,2,Lê Cảnh Tuân,252091
1,45.9,3,3,4,1,,,1,,1,3,Hoàng Ngọc Phách,252093
1,49,3,5,3,1,,,1,1,,2,Trần Hữu Trang,252094
1,,,,,,1,,,,,0,Lương Định Của,252095
1,77,3,5,3,1,0,1,1,0,1,2,Lê Vinh,252096
1,120,4,7,3,1,,,,,,1,Đặng Văn Bi,252104
1,104,,,,,0,1,,,,3,Trường Chinh,252105
1,28,,,,1,,1,,1,1,5,Hoàng Hoa Thám,252106
1,68,3,3,2,1,0,1,0,0,0,2,Bùi Minh Trực,252107
1,52,2,4,2,1,1,1,,,,2,Phan Văn Hớn,252109
1,84,20,20,,1,,,,,,6,Lê Hồng Phong,252110
1,35,,,,1,,1,,,1,5,Hoàng Hoa Thám,252111
1,48,3,4,4,1,0,1,1,1,1,3,"Lê Văn Thọ, Phạm Văn Chiêu, Thống Nhất",252112
1,32,2,,1,1,,1,,,,2,Tỉnh Lộ 10,252113
1,75,,,,1,,1,,,,2,Nơ Trang Long,252115
1,100,,,,1,,1,,,1,4,Nguyễn Thượng Hiền,252117
1,60,,,,,,1,,,1,4,D3 và Xô Viết Nghệ Tĩnh,252118
1,43.2,3,3,4,1,,,,,,2,Hoàng Ngọc Phách,252119
1,45.9,3,3,4,1,,,1,,1,3,Phan Văn Năm,252120
1,46,4,4,4,1,,,1,,,,Huỳnh Văn Bánh,252122
1,45.9,3,3,4,1,,,1,,1,3,Phạm Văn Hai,252123
1,70,5,5,5,1,0,1,0,1,1,6,Hương Giang,252124
1,48,,,,1,,,,,,2,Trần Bình Trọng,252125
1,60,3,,3,1,,,1,,,2,Nguyễn Thượng Hiền,252127
1,33,2,2,2,1,,,1,,,1,Cách Mạng Tháng Tám,252128
1,49,3,5,3,1,,,1,1,,2,Bành Văn Trân,252129
1,90,4,,,1,,1,,1,,1,Lâm Văn Bền - Trần Xuân Soạn,252130
1,50,3,3,3,1,,,1,,1,2,TÂN HƯƠNG,252134
1,60,,,,1,,,,,1,2,Hồ Biểu Chánh,252135
1,66,3,3,3,1,,1,,,1,2,đường số 6,252136
1,64.4,4,6,5,1,0,1,1,0,1,3,Trần Huy Liệu,252137
1,58.8,4,6,,1,,,1,1,,2,Lê Trực,252141
1,91,,,,1,,,,,,0,Quang Trung,252142
1,52.26,4,5,3,1,,,1,,1,3,Nguyễn Trung Trực,252144
1,52,,,,1,,,,1,1,2,Dương Văn Dương,252145
1,250,,,,1,0,1,0,0,0,1,Đường Hồ Văn Tư,252146
1,136.8,,,,,,,,,,,Nguyễn Thị Thập,252147
1,38,3,3,3,1,,,1,,,2,Hoàng Ngọc Phách,252150
1,95.2,2,4,2,,,,,,,,Quang Trung,252151
1,64,4,4,4,,,,,1,,5,Nguyễn Văn Lượng,252152
1,,4,,4,1,1,1,,,1,3,Trần Hưng Đạo,252153
0,52,0,0,0,1,0,0,0,1,1,3,Nguyễn Đình Chính,252155
1,36,,,,1,,,,,,2,Đường Chiến Lược,252160
1,52,,,,,,,,,1,2,Lê Văn Huân,252164
1,75,2,,,1,,,,,,1,Đường 4,252166
1,40,4,4,4,1,,,,,,3,Hoàng Hoa Thám,252169
1,40,4,4,4,1,,,,,,3,Hoàng Hoa Thám,252170
1,48,4,4,3,1,0,1,0,0,1,4,Lê Hồng Phong,252173
1,52.9,4,7,3,1,0,1,0,1,1,2,Nguyễn Thị Thập,252175
1,,2,,,1,0,1,,0,1,2,Đường Trường Chinh,252178
1,60,4,4,3,1,1,1,1,0,0,2,,252179
1,60,3,,,1,,,1,,,2,Khu Bàn Cờ Nguyễn Sơn,252180
1,90,2,5,2,1,,,,1,,2,Lê Văn Quới,252181
1,65,3,3,3,1,0,1,1,1,0,2,Phạm Thế Hiển,252183
1,61,,,,1,,1,,,,2,Cao Thắng,252185
1,46,4,4,4,1,,,1,,,,Huỳnh Văn Bánh,252186
1,59.3,3,3,4,0,0,1,0,0,0,3,Đường Hoàng Diệu,252188
1,44.9,2,2,2,1,,,,,,2,Nguyễn Trọng Tuyển,252189
1,52.26,4,7,3,1,,,1,,1,3,Phan Đăng Lưu,252195
1,66,3,3,2,1,0,1,0,0,0,2,Bông Sao,252200
1,64.4,4,5,5,1,0,1,1,0,1,3,Cách Mạng Tháng Tám,252203
1,68,,,,,,,,,,3,Nguyễn Sỹ Sách,252205
1,40,3,5,3,1,1,,1,1,1,2,Cao Thắng,252207
1,72,4,4,,1,,1,,1,,5,Lê Văn Sỹ,252208
0,70.3,3,4,2,1,0,0,0,,0,2,Nguyễn Văn Khối,252210
1,139,5,5,4,1,0,1,0,0,1,2,Lý Tế Xuyên,252212
1,37,5,,,1,,,,,,4,Lý Thái Tổ,252214
1,40,3,5,3,1,0,1,1,1,1,2,Hoàng Hoa Thám,252218
1,48,,,,1,,,,,,2,Thích Quảng Đức,252219
1,239,11,11,,1,,1,,,,2,Quang Trung,252225
1,45,2,,2,1,1,1,1,1,,2,Bùi Quang Là,252227
1,46,4,4,4,1,,,1,,,,Chu Văn An,252228
1,60,3,3,3,1,,,1,,,2,Huỳnh Văn Bánh,252231
1,85,4,,6,1,,,,,,4,Lâm Văn Bền,252232
1,60,,,,1,,,,,1,2,Lê Cảnh Tuân,252234
1,31,,,,1,,,,,1,3,Cách Mạng Tháng Tám,252236
1,38,3,3,3,1,,,1,,,2,Trần Cao Vân,252237
1,52,,,,1,,,,1,1,2,Bùi Văn Thêm,252238
1,39,,,,1,,,,,,,Nguyễn Văn Đậu,252239
1,58.8,4,,,1,,,1,,,2,Trần Huy Liệu,252241
1,52,,,,1,,,,1,1,2,Tân Kỳ Tân Quý,252242
1,64.4,4,6,5,1,0,1,1,0,1,3,Nguyễn Văn Đậu,252243
1,38,3,3,3,1,,,1,,,2,Trương Quốc Dung,252246
1,1188,,,,,,,,,,0,Đường Liên Phường,252247
1,34,3,6,3,1,,,1,0,0,2,Lê Văn Sỹ,252250
1,64,,,,,,1,1,1,1,2,Khu Tên Lửa,252253
1,52,,0,,1,1,1,,,,0,Lạc Long Quân,252254
1,52.26,4,5,3,1,,,1,,1,3,Cách Mạng Tháng Tám,252255
1,43.2,3,4,4,1,,,,,,2,Trương Quốc Dung,252257
1,74.5,,,,1,,1,,,,0,Đường 12,252260
1,52,,,,1,1,1,,,,,Lạc Long Quân,252264
1,32,4,4,4,1,,,,,1,3,Hoàng Sa Trường Sa,252265
1,42,1,,1,,,,,,,,,252269
1,25,1,2,1,1,,,1,,,3,An Dương Vương,252275
1,277.8,,,,,,1,,,,0,Đường Trung Lập Thượng,252276
1,34,3,5,3,1,,,1,,,2,Lam Sơn,252282
1,52,,,,1,,,,1,1,2,Cách Mạng Tháng Tám,252283
1,45.9,3,3,4,1,,,1,,1,3,Trương Quốc Dung,252284
1,56,3,3,4,1,,,,,,2,Lũy Bán Bích,252285
1,58.8,2,4,,1,,,1,,,2,Lũy Bán Bích,252287
1,52.26,4,7,3,1,,,1,,1,3,Phan Đình Phùng,252288
1,75,,,,1,,,,,,2,Nơ Trang Long,252295
1,70,,,,1,,,,1,,2,Chiến Lược,252299
1,150,5,5,6,1,0,1,1,1,1,2,Lê Vinh,252300
1,70,,,,1,,,,,,,,252301
1,120,2,,,1,,,1,1,,3,Lê Văn Quới,252305
1,112,2,,4,1,,1,,,,3,3 Tháng 2,252311
1,41.6,,,,1,,1,1,,1,4,Đường Số 4,252314
1,31.5,2,,2,1,,1,,,,,Lưu Hữu Phước,252318
1,45.5,2,3,2,1,0,1,0,0,0,1,Tạ Quang Bửu,252320
1,80,3,3,,1,,,,1,,3,Lê Trọng Tấn,252324
1,61,3,3,2,1,,,,,1,2,Bình Tân,252327
1,52,5,,5,1,,,,,,,,252331
1,30,3,3,3,1,,,,1,,2,Ni Sư Huỳnh Liên,252333
1,170,4,,,,,,,,,,,252345
1,102,,,,1,,1,,,,0,Hoàng Diệu 2,252354
1,46,4,4,4,1,,,1,,,,Lê Văn Sỹ,252358
1,46,4,4,3,1,,,,,,4,Trần Văn Ơn,252360
1,70,3,,2,,,1,,,,2,Nguyễn Văn Bứa,252361
1,,4,,3,1,1,1,1,1,1,3,Lê Đình Thám,252362
1,110,4,4,3,1,,1,,,1,2,đường số 8,252364
1,30.6,2,,2,1,,1,1,1,,2,Cách Mạng Tháng Tám,252365
1,53,4,,,1,,,,,,3,Nguyễn Trọng Tuyển,252367
1,,,,,,,,,,,0,,252369
1,33,2,2,2,1,,,1,,,1,Nơ Trang Long,252370
1,38,3,,,,,1,1,1,1,5,Phan Huy Ích,252372
1,48.9,2,2,2,1,,,,,,2,Cách Mạng Tháng Tám,252373
1,66,,,,1,,1,,,,0,Man Thiện,252375
1,52,,,,1,,,,1,1,2,Lương Minh Nguyệt,252377
1,52,,0,,1,1,1,,,,,Lạc Long Quân,252379
1,64.4,4,7,5,1,0,1,1,0,1,3,Hoàng Ngọc Phách,252381
1,38,5,5,,,0,1,1,1,1,5,Nguyễn Sỹ Sách,252382
1,52,,,,1,,1,,,,4,Đường 730 Lạc Long Quân,252385
1,42.5,3,3,3,1,,,,,,2,Nguyễn Đình Chính,252386
1,,4,4,1,1,,,,,,2,,252389
1,60,,,,1,,,,,1,2,Trần Huy Liệu,252393
1,42,1,,1,,,,1,,,,,252396
1,115,,,,1,0,1,,,,0,Huỳnh Thị Quyến,252399
1,56,3,3,4,1,,,,,,2,Trần Hưng Đạo,252400
1,46,4,4,4,1,,,1,,,,Trần Huy Liệu,252407
1,,,,,1,,,,,,0,Lý Thường Kiệt,252415
1,150,,,,1,,1,1,,1,3,Lê Đình Cẩn,252416
1,120,3,3,2,1,,,,,,2,HƯƠNG LỘ 2,252417
1,68,4,4,5,1,,,,1,1,3,Đ. Số 8 BHHb Bình Tân,252422
1,48,3,3,3,1,0,1,0,0,1,2,Nguyễn Thị Định,252424
1,56,4,7,,1,,,,,1,4,HƯƠNG LỘ 2,252432
1,70,2,,,,,,1,,,,,252434
1,67,3,,4,1,,,,1,,2,Phạm Văn Đồng,252438
1,,,,,,,1,,,,,Đường Bến Nghé,252445
1,44,,,,1,1,1,,,,4,Đường 730 Lạc Long Quân,252446
1,86,3,,2,1,,,,1,,2,Nguyễn Kiệm,252452
1,170,4,,,,,,,,,,,252463
1,87,2,3,2,1,,,,1,,2,Đường Số 4,252467
1,,3,,4,1,,,,1,1,4,Lạc Long Quân,252471
1,44,,,,1,1,1,,1,,4,Đường 730 Lạc Long Quân,252492
1,90,5,,3,1,1,,,,,2,Đường Lê Văn Lương,252496
1,90,5,,3,1,1,,,,,2,Đường Lê Văn Lương,252497
1,40,5,,,1,,,,1,1,4,Huỳnh Khương An,252499
1,56,1,,,,1,,,,,,Lương Định Của,252500
1,30.6,2,,2,1,,1,1,1,,2,Trần Cao Vân,252501
1,38,3,3,3,1,,,1,,,2,Trần Quang Diệu,252502
1,48,,,,1,,,,,,2,Hoàng Văn Thụ,252504
1,60,3,,3,1,,,1,,,2,Trương Quốc Dung,252505
1,49,3,6,3,1,,,1,1,,2,Phan Đình Phùng,252506
1,58.8,4,6,,1,,,1,,,2,Chu Văn An,252509
1,30,2,,2,,,1,,,,2,Đường 212,252514
1,42.5,3,3,3,1,,,,,,2,Hoàng Văn Thụ,252517
1,38.5,2,,2,1,1,1,1,0,1,2,Phạm Hữu Lầu,252519
1,152,5,5,3,1,,1,,,,2,Man Thiện,252524
1,75,5,5,6,1,0,1,0,1,1,4,Lý Thường Kiệt,252525
1,30.6,2,,2,1,,1,1,1,,2,Nguyễn Trọng Tuyển,252528
1,60,,,,1,,,,,1,2,Lương Thế Vinh,252529
1,44.8,2,,2,1,0,1,0,0,1,2,Phạm Hữu Lầu,252532
1,48,2,,2,1,,,,,,2,Hồ Biểu Chánh,252533
1,38,3,3,3,1,,,1,,,2,Đặng Văn Ngữ,252538
1,52,,,,1,,,,1,1,2,Nơ Trang Long,252540
1,60,3,,3,1,,,1,,,2,Trường Sa,252541
1,36,2,2,2,1,0,1,0,0,0,2,Lý Thánh Tông Lương Thế Vinh Lũy Bán Bích,252542
1,45.9,3,3,4,1,,,1,,1,3,Lê Minh Xuân,252544
1,49,3,6,3,1,,,1,1,,2,Đặng Thùy Trâm,252545
