article_id,alleyway_property,under_mortgage,residential_purpose,numbers_of_floors,has_rooftop,furnished,street_name,0
283542.0,,,1,,,,Võ Thị Liễu,
283539.0,,,1,2,,,Lạc Long Quân,
283538.0,,,1,2,,,Lạc Long Quân,
283537.0,,,1,2,,,Quận Bình Tân,
283531.0,,,1,5,,,đường số 7 Bình An Q2,
283527.0,,,1,0,,,Trần Não,
283517.0,0,,1,3,1,1,Đường Số 14 KP6 Hiệp Bình Chánh Thủ Đức,
283516.0,,,,,,,,
283514.0,1,,1,,1,,Nguyễn Hiền,
283513.0,,,1,4,1,,Đường số 19 Phường 8 Gò Vấp,
283512.0,,,1,,,,Lý Thường Kiệt,
283505.0,0,0,1,5,1,1,Nguyễn Tư Giản,
283495.0,,,1,,,,,
283494.0,1,,1,3,,,Quận 4,
283493.0,0,0,1,4,1,,ĐƯỜNG SỐ,
283491.0,1,,1,4,1,1,Lâm Thị Hố,
283490.0,,,1,,,1,Đường D1 Phường Phước Long B Q9,
283474.0,,,1,2,,,Q6,
283473,,,1,2,,,Phú Thọ Hoà,
283470.0,,,1,2,,,Quận Bình Tân,
283469.0,,,1,,,,ngô chí quốc,
283464.0,1,,1,0,,,Ngô Chí Quốc,
283463.0,1,,1,0,,,Ngô Chí Quốc,
283457.0,,,1,2,,,Hạ Sâu Nhà HXH Quang Trung - Gò Vấp,
283453.0,,,1,2,1,,Lê Thúc Hoạch,
283449.0,,,1,3,1,,Phan Đăng Lưu,
283440.0,,,,,,,,
283437.0,,,1,4,1,1,Trần Não Bình An,
283435.0,,,1,4,,1,"KDC Vạn Phúc, P. Hiệp Bình Phước",
283431.0,1,0,1,2,0,,Huỳnh Tấn Phát,
283425.0,1,,1,0,,,Hẻm thông các ngã. Ngay Siêu thị Nhật Aeon Tân Phú Tân Thắng Tân Kỳ Tân Quý .. Gần BV Thống Nhất Hồ vơi Cộng Hòa Cv Lê Thị Riêng Ngã 4 Bảy Hiền,
283415.0,,,,1,,,"Đường số 17, Phường Tân Thuận Tây, Quận 7",
283413.0,1,,1,2,1,1,Nguyễn Thị Tần,
283412.0,,,1,5,,,Thích Quảng Đức,
283411.0,,,1,5,,,Hoàng Sa,
283410.0,,,1,4,1,,QUẬN 7,
283405.0,0,,1,2,,1,Nguyễn Xí,
283404.0,0,,1,2,,1,Nguyễn Xí,
283398.0,,,1,,,,,
283396.0,,1,1,,,,"Đất Đường 58, Võ Văn Hát, Long Trường, Quận 9",
283388.0,,,1,2,,,Phạm Văn Đồng,
283387.0,1,,1,0,1,,Lê Thị Hoa,
283383.0,,,,,,,,
283382.0,,,,,,,,
283381.0,,,,,,,,
283376.0,,,,,,,671 Nguyễn Duy Trinh Bình Trưng Đông Quận 2,
283363.0,1,,1,4,,,Nguyễn Văn Lượng,
283361.0,,,1,,,,đường số 8 Bình An Q2,
283360.0,,,1,5,1,1,Nguyễn Thị Nhung và Quốc Lộ 13,
283358.0,1,,1,2,,,le duc tho,
283357.0,1,,1,2,,,le duc tho,
283356.0,1,,1,5,1,1,Tây Quang Trung Gò Vấp,
283354.0,1,,1,5,,1,Lê Văn Quới,
283352.0,1,,1,4,1,1,Nguyễn Văn Khối,
283345.0,1,,1,4,,1,"Vườn Lài, Tân Phú",
283342.0,1,,1,2,,,Lê Tấn Bê,
283338.0,,,1,3,,,Lê Văn Duyệt Bùi Hữu Nghĩa,
283337.0,1,,1,2,1,,Pham Van Chieu,
283335.0,0,,1,2,,,CMT8,
283329.0,0,0,1,0,0,0,đường số 55,
283325.0,,,1,3,1,,đường số 53c,
283324.0,,,1,,,,đường số 55,
283316.0,1,0,1,3,0,0,Đường LK 4-5-BHHB-Bình Tân,
285164.0,,,,,,,,
283312.0,1,,1,3,,,Lê Văn Quới,
283309.0,,,,,,,,
283289.0,,,1,2,1,1,Đường Bưng Ông Thoàn,
283287.0,,,1,4,1,,Phan Văn Trị,
283286.0,,,1,4,1,,Phan Văn Trị,
283278.0,,,1,,,,Quận 7,
283275.0,1,,1,4,1,,Trần Hưng Đạo,
283274.0,1,,1,4,1,,Trần Hưng Đạo,
283271.0,1,,1,1,,,Phạm Thế Hiển,
283270.0,1,,1,3,,,Đường số 2 Phường 16 Gò Vấp,
283267.0,1,0,1,0,0,0,Nguyễn Thị Tần,
283258.0,,,1,7,,,Cách Mạng Tháng 8,
283257.0,1,,1,5,1,1,,
283256.0,1,,1,3,,1,Lê Văn Quới,
283251.0,1,1,1,3,,,"Quang Trung, Gò Vấp",
283249.0,1,0,1,0,0,0,Quang Trung,
283243.0,,,,,,,Pasteur,
283242.0,,,1,,,,Pasteur,
283237.0,,,,0,,,Bùi Tá Hán,
283228.0,,,1,2,,,10 Hiệp Bình Chánh,
283217.0,,,1,2,,,Nguyễn Cao,
283212.0,,,1,2,1,1,,
283204.0,,,1,2,1,,Tôn Thất Thuyết,
283203.0,1,,1,2,,,Tôn Thất Hiệp P13 Q11,
283202.0,1,,1,2,,,Lạc Long Quân,
283199.0,,,1,,,1,Xa Lộ Hà Nội,
283196.0,1,,1,2,1,,Đặng Văn Bi,
283195.0,1,,1,2,1,,Đặng Văn Bi,
283186.0,1,,1,3,,1,Phạm Văn Hai,
283177.0,,,1,10,,,Phổ Quang,
283172.0,1,0,1,3,0,1,Nguyễn Văn Đậu,
283171.0,,,1,,,1,Bình Trưng Đông,
283170.0,1,,1,4,,,Lê Văn Quới,
283169.0,,,1,2,,,Hưng Phú,
283166.0,,,1,2,,,Bùi thanh khiết,
283155.0,1,,1,2,1,,Cách Mạng Tháng Tám,
283151.0,1,,1,5,1,,Hòa Hảo Nguyễn Tiểu La Nguyễn Tri Phương,
283149.0,,,1,2,,,đường số 23 phường Hiệp Bình Chánh TP. Thủ Đức TP.HCM,
283143.0,1,0,1,4,1,0,Tân Sơn Nhì - Tân Phú,
283142.0,1,0,1,4,1,0,Tânsơn Nhì - Tân Phú,
283139.0,,,1,0,,,đường số 3,
283138.0,,,1,2,,,Hoàng Hoa Thám,
283137.0,,,1,,,,Lý Thường Kiệt,
283133.0,,,1,3,,,Khu dân cù Sông Giờng An Phú,
283126.0,1,,1,2,,,Hồng Bàng P1 Q11,
283125.0,,,1,2,,,Hòa Hảo,
283120.0,1,,1,2,,,Đinh Tiên Hoàng,
283116,,,1,1,1,1,,
283111.0,1,,1,2,,,Bàu Cát,
283107.0,,,1,3,1,,Lê Văn Quới,
283103.0,1,0,1,3,0,1,Hòa Hưng - Quận 10,
283101.0,1,,1,3,1,,Hoàng Sa,
283099.0,1,,1,2,,,Tam Châu,
283098.0,1,,1,2,,,Lê Văn Phan Phú Thọ Hòa,
283097.0,1,,1,4,1,,Đường số 51 Phường 14 Gò Vấp,
283095.0,0,,1,2,,,Lê Văn Phan Phú Thọ Hòa,
283078.0,1,,1,3,,,Trần Văn Quang,
283077.0,1,0,1,4,1,,Bùi Thế Mỹ,
283075.0,,,1,4,,,Lê Văn Việt,
283074.0,,,1,,,,An Phú,
283061.0,1,,1,2,,1,Đỗ Thúc Tịnh,
283057.0,,,1,,,,đường Quốc Lộ 50 đoạn cầu ông thìn,
283042.0,1,,1,3,1,1,CMT8,
283040.0,,,1,3,,1,Đường 3-2,
283031.0,1,,1,2,,,Kênh Tân Hóa,
283029.0,1,,1,2,,,Kênh Tân Hóa,
283007.0,,,1,3,,,Bán Nhà Đ15- Bình Hưng Hoà- Bình Tân,
283006.0,1,,1,2,1,,Hoàng Hoa Thám,
283004.0,,,1,,,1,Đường Đỗ Xuân Hợp,
283001.0,1,0,1,3,,,Trần Bình Trọng,
282996.0,,,1,1,,,Lê Văn Quới,
282994.0,0,0,1,0,0,0,Liên Khu 8-9,
282993.0,,,1,2,,,đường số 18,
282992.0,1,1,1,2,,,Tô Ký CVPM Quang Trung,
282991.0,,,,1,,,Đường Số 18B,
282990.0,,,1,,,,Terra Rosa,
282989.0,,,1,,,,Terra Rosa,
282988.0,,,1,3,,,Đường Khu Bắc Hải Thành Thái Trường Sơn,
282983.0,,,1,3,1,,Ung Văn Khiêm,
282981.0,,,1,2,1,,Phạm Văn Đồng,
282976.0,1,,1,2,1,,Nguyễn Sỹ Sách,
282968.0,0,,1,,,,đường số 52,
282967.0,,,1,,,,đường số 52,
282966.0,1,,1,5,1,,Quang Trung Phường 11 Gò Vấp,
282964.0,,,1,4,,,"Đường 17, Linh Chiểu",
282960.0,,,1,,,,An Dương Vương Bình Tân,
282959.0,,,1,3,1,,đường số 50,
282950.0,1,,1,2,,,Luỹ Bán Bích Đầm Sen Park,
282948.0,1,,1,3,,1,,
282946,1,,1,7,,,Phạm Văn Hai,
282943.0,,,1,2,1,,Bình Thới giao với Minh Phụng,
282942.0,,,1,2,1,1,Kha Vạn Cân,
282935.0,,,1,3,,,Đ.Số 19 (Quang Trung),
282934.0,,,1,3,,,Đ.Số 19 (Quang Trung),
282932.0,0,0,1,4,1,,,
282927.0,,,1,2,,,Phan Văn Trị,
282920.0,,,1,2,,,Diệp Minh Châu,
282913.0,,,1,5,,,Diệp Minh Châu,
282900.0,,,1,2,1,,Nguyễn Thế Truyện,
282894.0,1,,1,,,,Quốc lộ 1A,
282892.0,,,1,2,,1,đường số 55 – Tân Tạo,
282890.0,,,1,2,,1,đường số 49A – Tân Tạo,
282889.0,,,1,2,,,49A - Tân Tạo,
282884.0,,,1,,,,"p. Trường Thạnh, Q9",
282881.0,,,1,2,1,,Lê Đức Thọ,
282880.0,,,,,,,,
282879.0,,,1,2,1,,Bờ Bao Tân Thắng,
282878.0,1,,1,4,1,,Hoàng Hoa Thám,
282877.0,1,,1,4,1,,Hoàng Hoa Thám,
282874.0,,,1,2,1,,Phước Bình,
282872.0,0,,1,2,,,Hoàng Bật Đạt,
282867.0,1,,1,2,,,Phan Xích Long,
282865.0,1,,1,3,,,Lý Thường Kiệt,
282863.0,1,,1,2,,0,"Gò Vấp, Quang Trung Phường 11, HXT",
282862.0,,,1,,,,Nguyễn Hữu Thọ,
282858.0,,,1,,,1,Sunwah Pearl,
282850.0,,,1,2,,1,Đỗ Xuân Hơp Phước Long B Tp. Thủ Đức,
282848.0,,,1,18,,1,An Dương Vương Bình Tân,
282845.0,,,1,2,,1,Tân Bình,
282843.0,1,,1,2,1,1,Bình Trưng Tây,
282831.0,,,1,4,1,,Trần Văn Ơn,
282830.0,,,1,2,,,Phan Văn Trị,
282823.0,,,1,5,,,Đường số 1 Bình An,
282821.0,,,1,2,1,,48,
282820.0,,,1,4,,1,Đường số 5 khu Hai Thành Tên Lửa,
282819.0,,,,,,,4 Võ Văn Kiệt,
282818.0,,,1,2,,,đường 20 Hiệp Bình Chánh,
282815.0,,,,,,,,
282810.0,,,1,2,,,Đường số 6 khu Thăng Long Tên Lửa,
282807.0,1,,1,2,,,Trần Văn Ơn,
282802.0,,,1,1,1,1,,
282796,1,,1,,,,Lạc Long Quân,
282794.0,1,,1,,,,CV Lê Thị Riêng,
282786.0,,1,1,,,,Tô Ngọc Vân,
282780.0,1,,1,4,,,Phan Xích Long,
282775.0,1,,1,4,,,Lê Văn Việt,
282770.0,,,1,3,1,,"Đường Số 10, P. Hiệp Bình Chánh, Tp Thủ Đức",
282769.0,1,,1,4,1,,Cách Mạng Tháng 8,
282766.0,1,0,1,4,0,1,Bành Văn Trân,
282765.0,,,,,,,,
282763.0,1,,1,2,,,Tăng Nhơn Phú Tp . Thủ Đức,
282762.0,,,1,2,,,Nơ Trang Long Trần Quý Cáp,
282761.0,,,1,2,,,NƠ TRANG LONG TRẦN QUÝ CÁP,
282760.0,,,1,4,,,Phan Văn Trị,
282758.0,0,,1,,,,CMT8,
282757.0,,,1,2,,,Đường số 4 thẳng một trục 100m ra Đặng Văn Bi Nhà máy Sữa Thống Nhất,
282756.0,,,1,2,,,Nơ Trang Long,
282755.0,,,1,2,,,Phan Văn Trị,
282754.0,0,,1,3,,,Bắc Lân,
282752.0,,,1,,,,Lê Văn Việt,
282751.0,1,,1,3,,,Bàu Cát,
282750.0,1,,1,2,,,Phước Bình,
282749.0,1,,1,2,,,Phước Bình,
282748.0,,,1,4,1,,"Mặt Tiền Tôn Đản, P.15, Quận 4",
282747.0,,1,1,2,,,Nguyễn Văn Quỳ,
282746.0,,1,1,4,,,Bến Xe Của Chi,
282745.0,1,,1,3,,,Lý Thường Kiệt,
282744.0,,,1,4,1,,Tôn Đản,
282733.0,,,1,4,,,Phạm Văn Đồng,
282729.0,,,1,,,1,Đường Đỗ Xuân Hợp,
282724.0,,,1,,,,Trần Văn Quang,
282721.0,,,1,2,,,Lã Xuân Oai,
282717.0,1,,1,4,1,,"Lạc Long Quân, Tân Bình",
282716.0,1,,1,4,1,,Lạc Long Quân Tân Bình,
282714.0,,,1,2,,,Lặ Vần Thỏ,
282713.0,1,1,1,5,1,1,Vườn Lài Phú Thọ Hòa Tân Phú,
282710.0,,,1,1,1,1,,
282709.0,1,0,1,4,0,0,Hồng Lạc,
282706.0,,,1,2,,,Hoàng Văn Thụ,
282700.0,1,,1,3,,,Bạy Hiện,
282698.0,1,0,1,4,0,0,Lạc Long Quân,
282693.0,,,1,,,,Bành Văn Trân,
282686.0,1,,1,1,,,Phạm Văn Hai,
282685.0,,,1,2,1,1,đường 19 khu phố 4 Phường Linh Chiểu TP. Thủ Đưc,
282673.0,1,,1,3,,,"Hẻm 7M, Tân Phú",
282672.0,1,,1,4,1,,Lạc Long Quân,
282668.0,,,1,,,,Phạm Văn Đồng,
282665.0,,,1,3,,,Lạc Long Quân,
282664.0,,,1,2,1,,Nguyễn Súy giao Gò Dầu,
282662.0,1,,1,,,,Đường 26 Phường Linh Đông TP.Thủ Đức,
282660.0,1,,1,2,,,Hẻm 1/ Tân Thành,
282659.0,,,1,1,,,Hiep Thanh Q12,
282655.0,1,,1,3,1,,Quang Trung P11,
282649.0,1,0,1,2,0,0,Bùi Quang Là,
282645.0,,,,3,,,Cao Thắng,
282644.0,,,1,3,,,Kha Vạn Cân Thủ Đức,
282643.0,,,1,2,,1,Đặng Văn Bi,
282636,,1,1,3,,,Nguyễn Lâm,
282635.0,,,1,2,,1,Đoạn Phú Hữu,
282634.0,,,1,1,,,Lê Văn Việt,
282632.0,,,1,5,,,Vạn Phúc City,
282631.0,,,1,2,1,,Bưng Ông Thoàn,
282626.0,1,,1,,,,Trần Văn Quang,
282625.0,1,0,1,4,0,,Quang Trung Phường 11 Gò Vấp,
282624.0,1,0,1,3,0,1,Lạc Long Quân Tân Bình,
282623.0,1,,1,2,,,Phạm Văn Đồng,
282620.0,,,1,,,,Nam Kỳ Khởi Nghĩa,
282618.0,1,,1,2,,,Đặng Văn Bi,
282617.0,1,,1,2,,,Đặng Văn Bi,
282616.0,1,0,1,0,0,1,"Nhà ẤP CHÁNH 2, TÂN XUÂN , HÓC MÔN",
282611.0,1,,1,5,1,,Nhà Trường Chinh – Tân Bình,
282604.0,1,0,1,3,1,0,Trường Chinh- Tân Bình,
282603.0,,,,,,,,
282599.0,,,1,4,1,,CHDV ĐƯỜNG ÔTÔ 6M HOÀNG VĂN THỤ,
282598.0,,,1,2,,,Đường số 31,
282597.0,1,0,1,4,1,,Trương Định,
282586.0,1,,1,5,1,1,Lạc Long Quân,
282585.0,1,,1,3,1,,Tân Hương Tân Quý,
282581.0,1,,1,3,,,Tân Hương Vườn Lài,
282578.0,1,,1,4,1,,Tân Phú,
282575.0,1,1,1,2,0,1,Ni Sư Huỳnh Liên,
282572.0,,,1,2,1,1,đường Tân Lập 1,
282571.0,,,1,2,1,1,Tân Lập 1,
282569.0,,,1,2,,,Dương Đình Hội,
282562.0,,1,1,2,,,,
282560.0,1,0,1,2,0,1,Lê Văn Việt,
282559.0,1,0,1,2,,1,Lê Văn Việt,
282555.0,0,,1,3,,,Bắc Lân,
282542.0,0,,1,3,,,Bắc Lân,
282541.0,,,1,4,1,1,Biệt thự Hằng Hữu,
282536.0,1,0,1,2,0,1,Mễ Cốc,
282526.0,1,,1,3,1,,Gò Dầu,
282525.0,,,1,3,,1,Lê Hồng Phong,
282518.0,1,,1,2,1,1,Bạch Vân,
282516.0,1,0,1,4,1,1,Âu Dương Lân,
282515.0,,,,,,,Đường số 26,
282514.0,,,1,,,,Đường số 26 Linh Đông Thủ Đức,
282511.0,0,,1,3,,,Lạc Long Quân Tân Bình,
282509.0,1,,1,3,,,"Tô Hiệu, Tân Phú",
282506.0,,,1,20,,,"Âu Cơ, Tân Bình",
282498.0,1,,1,4,1,,Hạnh Thông Tây,
282496.0,,,1,3,,,"HXH Hoà Bình, Tân Phú",
282493.0,0,0,1,1,1,0,Đường số 8 Phường Linh Xuân Tp Thủ Đức,
282491.0,,,1,3,1,,Nguyễn Cửu Đàm,
282490.0,,,1,3,,,đường Cống Lở,
282488.0,,,1,3,,,Nguyễn Thị Định,
282481.0,,,1,,,,Đường số 1 Sông Giồng Q2,
282477.0,,,1,,,,,
282471.0,,,1,,,,Trương Thị Khét,
282470.0,1,,1,2,1,,Nguyễn Đình Khơi,
282469.0,,,1,5,1,,Thủ Đức,
282465.0,1,,1,4,1,,Hạnh Thông Tây,
282461.0,1,,1,3,,,"Phường 11, Gò Vấp",
282460.0,1,,1,5,1,,Trường Chinh,
282456.0,,,1,4,,,Đường Phan Đăng Lưu,
282449.0,1,,1,3,,,Đồng Đen,
282446.0,,,1,3,1,,Nguyễn Cửu Đàm,
282442.0,0,,1,5,,,Trường Chinh,
282428.0,,,1,0,,,"đường số 52, Khu Văn MInh",
282423.0,,,1,,,,,
282422.0,,,1,2,,,Thạch LAm đoạn thông ra Tô Hiệu,
282421.0,1,0,1,2,0,0,Tên Lửa,
282420.0,0,,1,,,,Phạm Văn Hai,
282416.0,1,,1,3,1,,Trung Tâm Tân Phú,
282415.0,,,1,2,,,,
282414.0,,1,1,5,,1,Lạc Long Quân Tân Bình,
282413.0,0,0,1,4,0,1,KĐT Vạn Phúc Hiệp Bình Phước,
282410.0,,,1,0,,,"Phú Hòa Đông, H Củ Chi",
282409.0,1,,1,,,,Âu Cơ,
282408.0,,,1,,,,Võ Văn Kiệt Nguyễn Tri Phương,
282404.0,,,1,2,,1,Lê Văn Sỹ,
282403.0,1,,1,2,,,Phạm Thế Hiển,
282400.0,,,1,4,,1,Nguyễn Thị Nghĩa,
282399.0,1,1,1,2,1,,Quốc lộ 1A Tân Chánh Hiệp gần BV Q.12 Dương Thị Mười,
282397.0,,,1,5,1,,"SÁT ĐƯỜNG ÔTÔ 8M TRUNG TÂM PHƯỜNG 26, BÌNH THẠNH",
282391.0,,,1,,,1,Phan Huy Ích,
282390.0,,,1,,,1,Nguyễn Văn Linh,
282389.0,1,0,1,2,0,0,Trung tâm Tân Phú,
282388.0,,,1,,,,đường 500 xã phạm văn cội huyện củ chi,
282384.0,,,1,3,,,Nguyễn Thị Định,
282376.0,1,0,1,3,0,1,Hoàng Hoa Thám,
282373.0,1,,1,2,,1,Phạm Văn Đồng,
282372.0,1,,1,3,1,,Mobil T Nguyễn Sơn,
282367.0,1,0,1,4,0,0,Đỗ Xuân Hợp,
282361.0,,,1,2,,,"Hoàng Diệu, Thủ Đức",
282360.0,1,0,1,3,0,0,Phan Văn Trị,
282359.0,1,0,1,2,0,1,"Tân Sơn Nhì, Tân Phú",
282357.0,,,1,4,,,"Chợ Kiết Tâm, Bình Chiểu, Thủ Đức",
282356.0,,,1,,,,,
282354.0,,,1,2,1,1,"Đường số 14 Phường 8, Gò Vấp",
282350.0,,,1,5,,,Đường số 4 Thảo Điền,
282343.0,1,,1,4,,,Phan Văn Trị,
282341.0,,,1,4,,,Lê Văn Việt,
282338.0,,,1,3,,,Gò Vấp HCM,
282334.0,,,1,4,1,,Tỉnh lộ 10,
282331.0,0,0,1,2,1,1,Trần Văn giàu,
282316.0,1,,1,3,1,,Nguyễn Xí,
282304.0,,,1,,,,Đường 22 Phước Long B Quận 9 TP Thủ Đức,
282303.0,0,,1,,,,đường Bưng Ông Thoàn,
282300.0,,,,,,,,
282297.0,,,1,2,,,Âu Cơ,
282296.0,1,,1,2,,,Phạm Văn Đồng,
282294.0,1,,1,,,,Hoàng Hoa Thám,
282291.0,,,1,2,,1,Hoàng Văn Thụ,
282290.0,1,,1,3,1,,Lê Văn Quới,
282289.0,1,,1,2,,,Hồng Lạc Tân Bình,
282285.0,1,,1,2,,,Tân Bình,
28523,1,0,1,5,1,0,Nguyễn Văn Khối,
282283.0,,,,,,,Kinh Dương Vương,
282282.0,,,,,,,Kinh Dương Vương,
282278.0,,,1,2,,,Đường số 6 Phường Linh Đông Thủ Đức,
282268.0,1,,1,2,,,Lê Văn Quới,
282267.0,,,1,3,,,Đường số Tân Quy,
28623.0,1,,1,5,,,Thống Nhất,
282259,1,,1,,,1,Nguyễn Văn Đậu,
282251.0,1,,1,3,1,,Đường Trường Chinh,
282248.0,1,0,1,2,0,0,Hồng Lạc,
282244.0,1,1,1,4,1,1,"Trường Chinh, Tân Bình",
282243.0,,,1,5,1,,Đường Số 1,
282242.0,1,,1,2,1,,Hẻm 3 Gác,
282238.0,,,,,,,,
282234.0,1,,1,3,,,Tân Phú,
282233.0,,,1,2,1,,Nguyễn Ngọc Lộc,
282231.0,0,,1,5,1,,Hoàng Hoa Thám,
282229.0,,,1,3,1,,Ung Văn Khiêm,
282226.0,,,1,2,,,Đường Số 12 P. Hiệp Bình Phước Thành phố Thủ Đức,
282223.0,,,1,2,,,Mã Lò Ngã tư 4 xã TL10,
282222.0,,,1,2,,,Lò Ngã tư,
282217.0,,,1,,,0,Đường Võ Chí Công,
282210.0,0,,1,4,1,,Bùi Đình Túy,
282207.0,1,,1,3,1,,Phạm Hữu Lầu,
282202.0,,,1,6,,,Lê Lợi,
282200.0,,,1,3,,,Hoàng Hoa Thám,
282199.0,1,,1,3,,,Dương Quảng Hàm,
282194.0,1,1,1,2,0,,Lê Văn Lương,
282192.0,,,1,2,1,,Lê Văn Lương,
282191.0,1,,1,2,,,Phan Anh,
282190.0,1,,1,3,,,"Thoại Ngọc Hầu, Tân Phú",
282188.0,,,1,2,,,Lê Văn Khương,
282186.0,,,1,3,,,Dương Đình Hội,
282183.0,1,,1,4,1,,Nguyễn Văn Khối,
28023.0,1,,1,3,1,,Nguyễn Văn Khối,
282180.0,,,1,2,,,Nguyễn Văn Khối,
282173.0,1,,1,3,1,1,"BÁN BIỆT THỰ CÁCH MẠNG THÁNG 8 - TÂN BÌNH, HXH",
282171.0,,,,,,,,
282170.0,,,,0,,,,
282164.0,,,1,,,,Đường Võ Chí Công,
282162.0,,,1,0,,,Liên Phường,
282158.0,1,,1,4,1,1,Đ. Cô Giang P2 Phú Nhuận,
282154.0,,1,1,2,1,,Lạc Long Quân,
282151.0,,,1,5,1,1,Chợ Bình Triệu Hiệp Bình Chánh,
282149.0,,,1,3,1,,Đường Ôtô 8M Điện Biên Phủ,
282144.0,,,1,4,1,,Tân Trụ,
282143.0,,,1,5,1,,Tân Trụ,
282142.0,1,,1,4,,1,Bình An Q2,
282133.0,,1,1,2,,,Lê Văn Khương,
282132.0,1,,1,2,,,Nguyễn Thái Sơn,
282130.0,1,,1,3,,,Nguyễn Hữu Cảnh,
282129.0,1,0,1,2,0,0,1 Sẻc Nguyễn An Khương,
282128.0,,,1,1,,1,"Riva Park, Quận 4",
282115.0,,,,,,,Nguyễn Duy Trinh,
28123.0,1,,1,3,1,,HXH 1 sẹc Lê Văn Thọ Phường 11 Gò Vấp,
282106.0,,,1,,,,đường số 3 An Phú Q2,
282105.0,1,,1,3,1,1,Nguyễn Thượng Hiền,
282104.0,1,,1,2,,,Lý Thường Kiệt,
282103.0,,,1,4,,1,P. Linh Chiểu Thủ Đức,
282102.0,,,1,4,,,Bùi Thị Xuân,
282095.0,0,,1,3,1,,Phạm Văn Hai,
282094.0,1,,1,4,1,,Phạm Văn Hai,
282093.0,,,1,5,1,,Chợ Cây Quéo,
282092.0,1,,1,2,1,,Cạnh ngã tư Hàng Xanh,
282083.0,1,0,1,4,1,0,Đ.Số 14,
282082.0,,,1,4,,,Đỗ Xuân Hợp,
282080.0,0,0,1,2,0,0,"Sơn Kỳ, Tân Phú",
282079.0,,,1,2,,,"Tân Thắng, Tân Phú",
282075.0,1,,1,1,1,,Tây Thạnh,
282063.0,1,,1,5,1,1,Phạm Văn Đồng,
282061.0,,,1,3,1,,Xô Viết Nghệ Tĩnh,
282058.0,,,1,,,,Đường số 1 xã Bình Hưng Bình Chánh TP.HCM,
282057.0,,,1,,,,Nguyễn Văn Linh,
282056.0,,,1,,,,An Dương Vương An Lạc Bình Tân,
,,,,,,,,
282053.0,1,,1,1,,,Phạm Hữu Lầu,
282049.0,,,1,2,1,,Đường Sư Vạn Hạnh,
282043.0,1,,1,,,,Quang Trung,
282040.0,,,1,,,,Ngô Chí Quốc,
282039.0,,,1,,,,Kinh Dương Vương,
282038.0,,,1,4,,,NGUYỄN THỊ THẬP,
282037.0,1,,1,3,1,,Bệnh viện Bình Tân,
282036.0,1,,1,2,1,,Lâm Văn Bền,
282034.0,1,,1,2,,,Chiến Lược Mã lò,
282033.0,1,0,1,4,0,1,Đường Số 21,
282030.0,,,1,3,,,Phan Huy Ich,
282025.0,,,,0,,,Phú Định,
282021.0,1,,1,3,1,,Võ Thị Nhờ,
282020.0,1,,1,,,1,Bạch Đằng Phan Đăng Lưu,
282019.0,1,,1,,,1,Bạch Đằng Phan Đăng Lưu,
282018.0,1,0,1,2,1,0,Tân Phú,
282014.0,,,1,1,,1,Nguyễn Duy Trinh,
282013.0,,,1,3,,,Đỗ Xuân Hợp,
282011.0,,,1,,,,,
282009.0,,,1,2,,,Tân Hiệp 29,
282008.0,,,1,4,1,,"Tân Chánh Hiệp, Quận 12",
282007.0,1,,1,4,,,Đỗ Xuân Hợp,
281997.0,,,1,3,1,,"SÁT ĐƯỜNG ÔTÔ 6M TRUNG TÂM PHƯỜNG 24, BÌNH THẠNH",
281991.0,,,1,3,1,,Đường số 1 khu Tên Lửa,
281990.0,1,,1,2,,,Tên lửa,
281988.0,,,1,2,,,đường số 1A,
281985.0,,,1,3,1,,Tân Tiến Đông Hồ,
281984.0,,,1,2,,,Lò Lu,
281982.0,1,,1,2,,,Tân Quý,
281981.0,1,,1,3,1,,Lê Văn Quới,
281978.0,,,1,2,,1,Đỗ Xuân Hợp,
281977.0,1,,1,2,,1,Bà Chiểu Hàng Xanh,
281974.0,,,1,3,,,Đỗ Xuân Hợp,
281973.0,,,1,3,1,,"Đường Số, Phường Tân Quy, Quận 7",
281971.0,1,,1,4,1,1,,
281970.0,,,1,,,,,
281968.0,,,1,4,,,Phan Đăng Lưu,
281967.0,,,1,4,,,Phan Xích Long,
281966.0,,,1,4,,,Phan Xích Long,
281963.0,1,0,1,3,1,,Lê Văn Thọ,
281962.0,,,1,,,1,Nguyễn Văn Linh,
108.281961.0,,,1,3,,,Lê Đức Thọ,
281960.0,1,,1,2,,,HIỆP THÀNH,
281954.0,1,,1,2,,,Hẻm xe hơi,
281953.0,,,1,2,,,Hồng Riêng,
281951.0,1,,1,2,,,Nguyễn Sơn,
281950.0,1,,1,2,,,Nguyễn Sơn,
281939.0,0,,1,2,,,Lê Văn Thọ,
281934.0,,,1,3,,,Đặng Văn Bi,
281928.0,,,1,,,1,"Phường An Phú, Quận 2, liền kề Masteri An Phú Vincom Mega Mall",
281927.0,,,1,5,1,,Tân Trang - Tân Bình,
281924.0,,,1,1,,,Đường Số Lâm Văn Bền,
281921.0,,,1,2,,,Riva Park,
281919.0,,,1,2,,,Xô Viết Nghệ Tĩnh,
281918.0,,,1,4,1,,Phạm Văn Hai,
281913.0,1,,1,1,,1,Huỳnh Tấn Phát,
281909.0,1,0,1,3,1,1,Chợ Thạch Đà,
281908.0,,,,2,,,phan văn trị lê đức thọ nguyễn oanh,
